Республика Дагестан,Буйнакская городская,УИК №249,1617,1717,0,880,2,835,2,860,12,850,0,0,2,128,5,706,5,0,3,1
Республика Дагестан,Буйнакская городская,УИК №250,1948,2088,0,1141,13,934,13,1141,9,1145,0,0,1,79,3,1050,9,3,0,0
Республика Дагестан,Буйнакская городская,УИК №251,1726,1909,0,655,30,1224,30,655,10,675,0,0,0,95,2,574,3,0,0,1
Республика Дагестан,Буйнакская городская,УИК №252,1354,1673,0,707,38,928,38,707,17,728,0,0,1,74,2,641,8,0,2,0
Республика Дагестан,Буйнакская городская,УИК №253,2180,2004,0,818,94,1092,94,818,20,892,0,0,0,104,1,781,4,1,0,1
Республика Дагестан,Буйнакская городская,УИК №254,1569,2246,0,766,40,1440,40,766,13,793,0,0,0,89,1,697,3,0,1,2
Республика Дагестан,Буйнакская городская,УИК №255,1520,1861,0,1280,50,531,50,1280,22,1308,0,0,2,160,12,1116,7,4,5,2
Республика Дагестан,Буйнакская городская,УИК №256,1741,1991,0,716,11,1264,11,716,9,718,0,0,0,74,2,633,4,3,0,2
Республика Дагестан,Буйнакская городская,УИК №257,1642,1711,0,654,25,1032,25,654,6,673,0,0,5,90,1,574,0,1,0,2
Республика Дагестан,Буйнакская городская,УИК №258,1655,1745,0,344,38,1363,38,344,3,379,0,0,0,61,2,312,2,0,0,2
Республика Дагестан,Буйнакская городская,УИК №259,2020,2056,0,814,1,1241,1,814,7,808,0,0,0,79,5,718,4,1,0,1
Республика Дагестан,Буйнакская городская,УИК №260,1642,1987,0,559,6,1422,6,559,7,558,0,0,0,101,1,451,1,2,0,2
Республика Дагестан,Буйнакская городская,УИК №261,1750,2009,0,897,73,1039,73,897,14,956,0,0,2,93,1,852,6,1,1,0
Республика Дагестан,Буйнакская городская,УИК №262,1527,1717,0,663,48,1006,48,663,15,696,0,0,1,111,3,573,6,0,1,1
Республика Дагестан,Буйнакская городская,УИК №263,2136,1985,0,594,260,1131,260,594,11,843,0,0,0,102,1,729,8,2,1,0
Республика Дагестан,Буйнакская городская,УИК №264,1556,1769,0,780,226,763,226,780,95,911,0,0,2,121,2,780,3,2,0,1
Республика Дагестан,Буйнакская городская,УИК №265,1669,1669,0,1210,21,438,21,1210,19,1212,0,0,7,156,5,1035,2,3,2,2
Республика Дагестан,Буйнакская городская,УИК №266,1346,1517,0,391,16,1110,16,391,3,404,0,0,1,79,3,310,5,5,1,0
Республика Дагестан,Буйнакская городская,УИК №267,1668,1847,0,691,10,1146,10,691,7,694,0,0,1,108,1,576,5,1,0,2
Республика Дагестан,Буйнакская городская,УИК №268,1466,1598,0,783,24,791,24,783,8,799,0,0,1,100,4,685,7,0,0,2
Республика Дагестан,Буйнакская городская,УИК №269,1352,1476,0,909,0,567,0,909,16,893,0,0,3,82,0,801,1,5,0,1
Республика Дагестан,Буйнакская городская,УИК №270,451,480,0,421,24,35,24,421,5,440,0,0,1,52,18,358,7,2,1,1
Республика Дагестан,Буйнакская городская,УИК №271,655,740,0,655,0,85,0,655,10,645,0,0,0,62,18,556,7,1,0,1
Республика Дагестан,Буйнакская городская,УИК №272,694,720,0,683,11,26,11,683,7,687,0,0,3,91,33,528,27,1,0,4
