Республика Крым,Судакская городская,УИК №398,909,800,0,753,20,27,20,753,9,764,0,0,0,19,13,712,13,3,4,0
Республика Крым,Судакская городская,УИК №399,1546,1410,0,1203,29,178,29,1203,20,1212,0,0,7,55,26,1083,19,1,5,16
Республика Крым,Судакская городская,УИК №400,1241,1150,0,1021,34,95,34,1021,9,1046,0,0,4,48,15,927,21,5,9,17
Республика Крым,Судакская городская,УИК №401,1386,1200,0,978,21,201,21,978,17,982,0,0,2,25,40,884,16,3,6,6
Республика Крым,Судакская городская,УИК №402,1094,950,0,840,26,84,26,840,6,860,0,0,0,27,21,797,10,2,1,2
Республика Крым,Судакская городская,УИК №403,1277,1150,0,1065,31,54,31,1065,9,1087,0,0,2,24,15,1026,14,1,1,4
Республика Крым,Судакская городская,УИК №404,1500,1300,0,1036,45,219,45,1036,10,1071,0,0,3,28,21,999,12,3,1,4
Республика Крым,Судакская городская,УИК №405,1039,900,0,830,27,43,27,830,3,854,0,0,1,27,15,793,10,3,3,2
Республика Крым,Судакская городская,УИК №406,782,700,0,640,23,37,23,640,2,661,0,0,0,14,5,630,10,0,0,2
Республика Крым,Судакская городская,УИК №407,1637,1100,0,1027,14,59,14,1027,28,1013,0,0,4,13,11,940,31,0,3,11
Республика Крым,Судакская городская,УИК №408,1409,1150,0,1059,37,54,37,1059,20,1076,0,0,2,20,22,1005,15,5,4,3
Республика Крым,Судакская городская,УИК №409,1193,1150,0,981,32,137,32,981,18,995,0,0,1,30,9,908,23,2,4,18
Республика Крым,Судакская городская,УИК №410,483,450,0,384,30,36,30,384,10,404,0,0,0,3,8,383,6,2,0,2
Республика Крым,Судакская городская,УИК №411,1820,1650,0,1256,95,299,95,1256,24,1327,0,0,5,40,15,1213,37,3,2,12
Республика Крым,Судакская городская,УИК №412,821,800,0,715,18,67,18,715,6,727,0,0,0,24,12,667,12,1,7,4
Республика Крым,Судакская городская,УИК №413,617,600,0,536,21,43,21,536,8,549,0,0,1,8,7,515,11,2,1,4
Республика Крым,Судакская городская,УИК №414,1092,1000,0,835,55,110,55,835,20,870,0,0,4,21,8,809,13,3,5,7
Республика Крым,Судакская городская,УИК №415,1874,1700,0,1469,73,158,73,1469,25,1517,0,0,0,33,22,1404,50,1,2,5
Республика Крым,Судакская городская,УИК №416,440,400,0,314,20,66,20,314,5,329,0,0,2,8,5,298,12,0,0,4
Республика Крым,Судакская городская,УИК №417,464,400,0,367,28,5,28,367,12,383,0,0,1,7,4,347,18,1,2,3
Республика Крым,Судакская городская,УИК №418,1504,1400,0,1156,52,192,52,1156,27,1181,0,0,1,23,25,1105,20,2,0,5
Республика Крым,Судакская городская,УИК №419,461,400,0,288,13,99,13,288,7,294,0,0,0,3,3,282,3,1,1,1
Республика Крым,Судакская городская,УИК №420,100,100,0,27,73,0,73,27,1,99,0,0,1,1,4,81,8,1,0,3
