Ленинградская область,Тосненская,УИК №866,2006,2000,0,1640,146,214,146,1640,11,1775,0,0,14,143,63,1504,13,8,15,15
Ленинградская область,Тосненская,УИК №867,2277,2230,0,1212,55,963,55,1212,12,1255,0,0,9,128,63,998,25,8,13,11
Ленинградская область,Тосненская,УИК №868,1841,1790,0,1134,23,633,23,1134,11,1146,0,0,11,105,82,882,22,9,10,25
Ленинградская область,Тосненская,УИК №869,927,930,0,641,81,208,81,641,2,720,0,0,5,40,38,615,8,5,5,4
Ленинградская область,Тосненская,УИК №870,2387,2430,0,1438,363,629,363,1438,11,1790,0,0,16,176,75,1378,56,40,16,33
Ленинградская область,Тосненская,УИК №871,2315,2430,0,1403,29,998,29,1402,16,1415,0,0,15,146,66,1124,24,12,12,16
Ленинградская область,Тосненская,УИК №872,1958,2440,0,1134,20,1286,20,1134,8,1146,0,0,8,141,59,885,22,10,16,5
Ленинградская область,Тосненская,УИК №873,915,890,0,560,21,309,21,560,4,577,0,0,5,64,32,432,18,3,12,11
Ленинградская область,Тосненская,УИК №874,1635,1650,0,986,63,601,63,986,8,1041,0,0,8,107,40,840,21,4,8,13
Ленинградская область,Тосненская,УИК №875,1303,1320,0,742,15,563,15,742,9,748,0,0,8,82,50,566,21,3,6,12
Ленинградская область,Тосненская,УИК №876,2011,1990,0,1213,33,744,33,1213,12,1234,0,0,11,107,70,982,24,7,9,24
Ленинградская область,Тосненская,УИК №877,1877,1940,0,1155,101,684,101,1155,14,1242,0,0,14,115,54,1015,12,13,12,7
Ленинградская область,Тосненская,УИК №878,2260,2380,0,1475,314,591,314,1475,17,1772,0,0,14,154,99,1432,33,11,10,19
Ленинградская область,Тосненская,УИК №879,671,650,0,387,13,250,13,387,5,395,0,0,3,47,35,292,10,0,2,6
Ленинградская область,Тосненская,УИК №880,785,740,0,384,19,337,19,384,3,400,0,0,2,44,19,315,5,5,3,7
Ленинградская область,Тосненская,УИК №881,2295,2280,0,1253,43,984,43,1253,13,1283,0,0,9,124,80,999,29,10,9,23
Ленинградская область,Тосненская,УИК №882,663,650,0,310,57,283,57,310,1,366,0,0,2,38,19,297,3,2,3,2
Ленинградская область,Тосненская,УИК №883,1800,1850,0,1326,164,360,164,1326,10,1480,0,0,6,114,57,1245,26,5,12,15
Ленинградская область,Тосненская,УИК №884,1370,1360,0,784,55,521,55,784,11,828,0,0,0,65,48,693,6,11,3,2
Ленинградская область,Тосненская,УИК №885,959,910,0,437,65,408,65,437,3,499,0,0,1,33,33,416,3,6,4,3
Ленинградская область,Тосненская,УИК №886,841,810,0,562,31,217,31,562,3,590,0,0,1,25,26,528,5,3,0,2
Ленинградская область,Тосненская,УИК №887,741,670,0,492,143,35,143,492,11,624,0,0,5,67,45,463,11,11,8,14
Ленинградская область,Тосненская,УИК №888,653,640,0,231,152,257,152,231,1,382,0,0,2,36,25,308,5,0,0,6
Ленинградская область,Тосненская,УИК №889,1086,1100,0,494,121,485,121,494,13,602,0,0,5,58,29,494,6,2,5,3
Ленинградская область,Тосненская,УИК №890,1212,1160,0,567,104,489,104,567,5,666,0,0,6,52,27,566,4,4,5,2
