Республика Дагестан,Хасавюртовская городская,УИК №1576,1380,1200,0,973,176,51,176,973,17,1132,0,0,1,77,2,1027,3,19,2,1
Республика Дагестан,Хасавюртовская городская,УИК №1577,1337,1350,0,1245,2,103,2,1245,25,1222,0,0,3,57,6,1133,2,11,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1578,1229,1200,0,1017,6,177,6,1017,9,1014,0,0,2,76,2,876,3,41,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1579,1497,1450,0,1343,6,101,6,1343,15,1334,0,0,5,82,3,1239,0,5,0,0
Республика Дагестан,Хасавюртовская городская,УИК №1580,1282,1300,0,1197,4,99,4,1197,8,1193,0,0,1,89,1,1062,2,28,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1581,1850,1850,0,1742,6,102,6,1742,22,1726,0,0,3,59,0,1597,3,50,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1582,1905,1900,0,1762,9,129,9,1762,11,1760,0,0,0,76,0,1655,3,12,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1583,1680,1700,0,1575,8,117,8,1575,12,1571,0,0,0,82,0,1434,3,48,0,4
Республика Дагестан,Хасавюртовская городская,УИК №1584,1100,1100,0,1002,0,98,0,1002,26,976,0,0,0,55,0,832,2,77,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1585,1153,1150,0,1048,0,102,0,1048,8,1040,0,0,0,34,0,998,2,5,1,0
Республика Дагестан,Хасавюртовская городская,УИК №1586,1695,1700,0,1592,4,104,4,1592,14,1582,0,0,0,91,5,1417,2,57,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1587,2136,2150,0,2031,8,111,8,2031,7,2032,0,0,2,68,15,1889,3,41,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1588,1965,1950,0,1844,17,89,17,1844,24,1837,0,0,6,102,2,1660,6,36,25,0
Республика Дагестан,Хасавюртовская городская,УИК №1589,2043,2050,0,1904,5,141,5,1904,13,1896,0,0,12,96,2,1705,2,69,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1590,2014,1850,0,1605,142,103,142,1605,12,1735,0,0,1,45,3,1600,3,69,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1591,1801,1750,0,1636,0,114,0,1636,25,1611,0,0,1,122,15,1444,3,12,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1592,1749,1700,0,1567,5,128,5,1567,7,1565,0,0,6,88,17,1437,0,5,0,12
Республика Дагестан,Хасавюртовская городская,УИК №1593,2030,2050,0,1930,2,118,2,1930,16,1916,0,0,4,47,32,1740,2,81,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1594,1830,1850,0,1728,0,122,0,1728,9,1719,0,0,9,101,33,1503,6,64,3,0
Республика Дагестан,Хасавюртовская городская,УИК №1595,1726,1750,0,1650,0,100,0,1650,23,1627,0,0,7,62,0,1517,6,25,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1596,1525,1500,0,1385,9,106,9,1385,19,1375,0,0,0,62,0,1259,8,32,8,6
Республика Дагестан,Хасавюртовская городская,УИК №1597,1766,1800,0,1686,10,104,10,1686,17,1679,0,0,0,34,32,1559,0,43,4,7
Республика Дагестан,Хасавюртовская городская,УИК №1598,1919,1950,0,1806,10,134,10,1806,18,1798,0,0,0,65,0,1665,2,56,3,7
Республика Дагестан,Хасавюртовская городская,УИК №1599,2199,2200,0,2044,4,152,4,2044,13,2035,0,0,3,71,0,1894,3,50,8,6
