Ленинградская область,Лужская,УИК №663,414,250,0,200,13,37,13,200,1,212,0,0,2,26,13,163,3,0,2,3
Ленинградская область,Лужская,УИК №664,559,390,0,265,4,121,4,265,6,263,0,0,2,20,20,212,4,2,3,0
Ленинградская область,Лужская,УИК №665,782,490,0,343,47,100,47,343,1,389,0,0,3,24,25,317,2,4,4,10
Ленинградская область,Лужская,УИК №666,837,570,0,394,17,159,17,394,2,409,0,0,1,32,34,328,7,1,4,2
Ленинградская область,Лужская,УИК №667,984,660,0,509,22,129,22,509,3,528,0,0,1,43,41,409,7,6,6,15
Ленинградская область,Лужская,УИК №668,1610,1190,0,847,37,306,37,847,9,875,0,0,4,62,63,703,18,5,7,13
Ленинградская область,Лужская,УИК №669,326,300,0,122,161,17,161,122,6,277,0,0,3,4,17,244,2,2,5,0
Ленинградская область,Лужская,УИК №670,2002,1300,0,1206,19,75,19,1206,10,1215,0,0,5,106,99,945,30,8,12,10
Ленинградская область,Лужская,УИК №671,1361,970,0,736,26,208,26,736,6,756,0,0,6,81,40,607,7,7,5,3
Ленинградская область,Лужская,УИК №672,941,710,0,532,15,163,15,532,5,542,0,0,5,45,33,425,19,6,5,4
Ленинградская область,Лужская,УИК №673,423,300,0,187,28,85,28,187,0,215,0,0,5,12,16,171,2,3,5,1
Ленинградская область,Лужская,УИК №674,1129,810,0,632,28,150,28,632,11,649,0,0,3,63,42,516,11,2,5,7
Ленинградская область,Лужская,УИК №675,241,170,0,117,9,44,9,117,2,124,0,0,2,19,3,97,1,1,0,1
Ленинградская область,Лужская,УИК №676,1428,1200,0,877,16,307,16,877,11,882,0,0,6,80,49,714,16,4,7,6
Ленинградская область,Лужская,УИК №677,1356,980,0,799,31,150,31,799,5,825,0,0,12,77,42,652,17,7,7,11
Ленинградская область,Лужская,УИК №678,1435,1010,0,794,19,197,19,794,15,798,0,0,5,87,45,607,26,8,8,12
Ленинградская область,Лужская,УИК №679,1520,1090,0,887,28,175,28,887,10,905,0,0,9,91,49,714,15,7,11,9
Ленинградская область,Лужская,УИК №680,1574,1120,0,889,39,192,39,889,5,923,0,0,9,93,51,732,9,8,10,11
Ленинградская область,Лужская,УИК №681,1234,1060,0,807,37,216,37,807,6,838,0,0,8,75,41,688,15,5,2,4
Ленинградская область,Лужская,УИК №682,1583,1160,0,923,43,194,43,922,9,956,0,0,17,82,51,755,18,11,8,14
Ленинградская область,Лужская,УИК №683,1631,1180,0,1010,15,155,15,1010,10,1015,0,0,9,106,66,792,17,7,10,8
Ленинградская область,Лужская,УИК №684,1098,770,0,603,22,145,22,603,5,620,0,0,5,59,44,485,12,3,6,6
Ленинградская область,Лужская,УИК №685,688,490,0,370,17,103,17,370,3,384,0,0,0,40,26,304,8,1,5,0
Ленинградская область,Лужская,УИК №686,1502,1080,0,763,34,283,34,763,4,793,0,0,6,81,58,629,6,4,4,5
Ленинградская область,Лужская,УИК №687,2927,2500,0,2064,19,417,19,2064,32,2051,0,0,20,153,144,1628,63,12,10,21
Ленинградская область,Лужская,УИК №688,2601,2100,0,1817,21,262,21,1814,33,1802,0,0,14,150,148,1387,61,11,11,20
Ленинградская область,Лужская,УИК №689,719,510,0,422,9,79,9,422,3,428,0,0,0,35,20,363,4,1,2,3
Ленинградская область,Лужская,УИК №690,1215,1050,0,730,88,232,88,730,12,806,0,0,2,57,81,615,30,3,11,7
Ленинградская область,Лужская,УИК №691,1054,880,0,501,176,203,176,501,5,672,0,0,2,34,64,563,3,3,1,2
Ленинградская область,Лужская,УИК №692,1415,1230,0,1071,53,106,53,1071,15,1109,0,0,5,51,52,976,8,7,1,9
Ленинградская область,Лужская,УИК №693,873,670,0,403,114,153,114,403,3,514,0,0,5,44,36,423,2,1,1,2
Ленинградская область,Лужская,УИК №694,1881,1720,0,1463,66,191,66,1463,30,1499,0,0,11,99,76,1275,21,4,6,7
Ленинградская область,Лужская,УИК №695,457,390,0,211,80,99,80,211,2,289,0,0,2,33,18,230,3,3,0,0
Ленинградская область,Лужская,УИК №696,296,210,0,67,80,63,80,67,1,146,0,0,0,12,13,117,1,1,1,1
Ленинградская область,Лужская,УИК №697,655,470,0,230,161,79,161,230,5,386,0,0,4,27,21,322,4,3,0,5
Ленинградская область,Лужская,УИК №698,1981,1450,0,1247,157,46,157,1247,8,1396,0,0,5,185,52,1121,10,5,11,7
Ленинградская область,Лужская,УИК №699,1052,820,0,654,112,54,112,654,3,763,0,0,5,66,38,638,5,1,8,2
Ленинградская область,Лужская,УИК №700,1062,830,0,357,378,95,378,357,3,732,0,0,10,58,58,594,4,4,4,0
Ленинградская область,Лужская,УИК №701,611,450,0,132,77,241,77,132,1,208,0,0,0,9,14,182,2,0,1,0
Ленинградская область,Лужская,УИК №702,818,600,0,366,34,200,34,366,2,398,0,0,1,32,23,332,5,1,2,2
Ленинградская область,Лужская,УИК №703,1085,1020,0,562,202,256,202,562,7,757,0,0,1,72,51,621,2,5,1,4
Ленинградская область,Лужская,УИК №704,797,730,0,306,281,143,281,306,1,586,0,0,0,45,30,503,2,4,0,2
Ленинградская область,Лужская,УИК №705,1925,1460,0,1247,210,3,210,1247,16,1441,0,0,17,99,63,1204,27,9,10,12
Ленинградская область,Лужская,УИК №706,667,530,0,255,260,15,260,255,3,512,0,0,5,52,46,394,3,5,2,5
Ленинградская область,Лужская,УИК №707,713,590,0,340,200,50,200,340,1,539,0,0,8,33,38,441,4,5,6,4
Ленинградская область,Лужская,УИК №708,346,230,0,133,75,22,75,133,4,204,0,0,6,10,10,176,1,0,0,1
Ленинградская область,Лужская,УИК №709,965,720,0,374,130,216,130,374,3,501,0,0,0,37,19,433,5,3,2,2
Ленинградская область,Лужская,УИК №710,997,700,0,524,99,77,99,524,3,620,0,0,2,41,50,509,11,3,3,1
Ленинградская область,Лужская,УИК №711,264,230,0,132,41,57,41,132,2,171,0,0,0,16,15,133,4,0,1,2
Ленинградская область,Лужская,УИК №712,586,470,0,282,55,133,55,282,3,334,0,0,2,29,18,283,0,1,0,1
Ленинградская область,Лужская,УИК №713,423,380,0,259,45,76,45,259,0,304,0,0,2,34,15,244,4,1,1,3
Ленинградская область,Лужская,УИК №714,893,760,0,481,127,152,127,481,8,600,0,0,4,71,43,464,10,2,3,3
Ленинградская область,Лужская,УИК №715,442,330,0,127,183,20,183,127,1,309,0,0,1,24,18,262,1,1,1,1
Ленинградская область,Лужская,УИК №716,526,420,0,140,139,141,139,140,3,276,0,0,0,26,14,232,2,0,1,1
Ленинградская область,Лужская,УИК №717,1313,1020,0,833,167,20,167,833,9,991,0,0,3,90,59,817,8,3,8,3
Ленинградская область,Лужская,УИК №718,1230,970,0,571,211,188,211,571,4,778,0,0,4,50,50,655,5,7,4,3
Ленинградская область,Лужская,УИК №719,815,740,0,469,213,58,213,469,6,676,0,0,4,37,29,591,10,1,1,3
