Тверская область,Оленинская,УИК №664,2330,2450,0,1253,303,894,303,1253,116,1440,0,0,10,151,86,1139,17,15,14,8
Тверская область,Оленинская,УИК №665,1615,1695,0,921,95,679,95,921,20,996,0,0,5,202,76,679,17,9,6,2
Тверская область,Оленинская,УИК №666,610,635,0,292,129,214,129,292,5,416,0,0,1,24,27,353,6,2,2,1
Тверская область,Оленинская,УИК №667,94,106,0,57,9,40,9,57,0,66,0,0,0,0,1,63,1,1,0,0
Тверская область,Оленинская,УИК №668,1349,1380,0,651,265,464,265,651,6,910,0,0,6,76,67,727,11,11,4,8
Тверская область,Оленинская,УИК №669,249,250,0,113,95,42,95,113,0,208,0,0,2,9,5,190,0,1,0,1
Тверская область,Оленинская,УИК №670,189,217,0,105,62,50,62,105,1,166,0,0,0,11,3,151,1,0,0,0
Тверская область,Оленинская,УИК №671,384,383,0,204,142,37,142,204,2,344,0,0,2,32,12,297,0,0,1,0
Тверская область,Оленинская,УИК №672,204,212,0,108,77,27,77,108,1,184,0,0,0,13,4,164,2,1,0,0
Тверская область,Оленинская,УИК №673,60,59,0,35,14,10,14,35,0,49,0,0,0,1,2,46,0,0,0,0
Тверская область,Оленинская,УИК №674,208,212,0,117,55,40,55,117,1,171,0,0,0,5,5,158,2,1,0,0
Тверская область,Оленинская,УИК №675,176,187,0,68,38,81,38,68,0,106,0,0,1,2,4,97,0,0,1,1
Тверская область,Оленинская,УИК №676,194,207,0,81,65,61,65,81,0,146,0,0,0,9,4,132,0,1,0,0
Тверская область,Оленинская,УИК №677,171,177,0,86,54,37,54,86,1,139,0,0,1,6,2,129,1,0,0,0
Тверская область,Оленинская,УИК №678,122,128,0,70,26,32,26,70,0,96,0,0,0,3,3,90,0,0,0,0
Тверская область,Оленинская,УИК №679,121,119,0,56,54,9,54,56,5,105,0,0,0,6,1,97,0,0,0,1
Тверская область,Оленинская,УИК №680,84,86,0,47,23,16,23,47,0,70,0,0,0,0,1,67,0,0,0,2
Тверская область,Оленинская,УИК №681,188,183,0,111,45,27,45,111,0,156,0,0,0,5,0,150,0,1,0,0
Тверская область,Оленинская,УИК №682,255,262,0,135,74,53,74,135,1,208,0,0,1,12,8,184,1,0,1,1
Тверская область,Оленинская,УИК №683,148,152,0,101,26,25,26,101,0,127,0,0,0,4,4,116,0,1,1,1
Тверская область,Оленинская,УИК №684,186,186,0,110,53,23,53,110,0,163,0,0,1,9,1,150,0,2,0,0
Тверская область,Оленинская,УИК №685,51,53,0,17,23,13,23,17,0,40,0,0,0,0,0,40,0,0,0,0
Тверская область,Оленинская,УИК №686,210,242,0,107,39,96,39,107,1,145,0,0,0,23,6,114,1,0,0,1
Тверская область,Оленинская,УИК №687,111,104,0,71,12,21,12,71,1,82,0,0,0,2,2,78,0,0,0,0
Тверская область,Оленинская,УИК №688,174,169,0,119,21,29,21,119,0,140,0,0,1,12,4,122,0,0,1,0
