Чувашская Республика - Чувашия,Комсомольская,УИК №801,1219,1314,0,955,81,278,81,955,15,1021,0,0,6,163,56,778,10,4,2,2
Чувашская Республика - Чувашия,Комсомольская,УИК №802,1032,1086,0,853,53,180,53,853,20,886,0,0,8,155,38,661,7,3,9,5
Чувашская Республика - Чувашия,Комсомольская,УИК №803,1230,1337,0,1025,29,283,29,1025,17,1037,0,0,3,150,43,808,14,9,6,4
Чувашская Республика - Чувашия,Комсомольская,УИК №804,173,184,0,158,12,14,12,158,2,168,0,0,3,19,16,122,4,4,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №805,460,518,0,407,32,79,32,407,9,430,0,0,1,80,21,318,5,2,2,1
Чувашская Республика - Чувашия,Комсомольская,УИК №806,155,162,0,139,3,20,3,139,0,142,0,0,2,8,6,122,1,1,1,1
Чувашская Республика - Чувашия,Комсомольская,УИК №807,97,108,0,89,4,15,4,89,0,93,0,0,2,3,0,88,0,0,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №808,438,462,0,377,54,31,54,377,14,417,0,0,2,43,15,352,4,0,0,1
Чувашская Республика - Чувашия,Комсомольская,УИК №809,207,239,0,178,24,37,24,178,4,198,0,0,0,7,3,188,0,0,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №810,255,312,0,228,24,60,24,228,5,247,0,0,1,7,3,235,0,0,0,1
Чувашская Республика - Чувашия,Комсомольская,УИК №811,126,134,0,109,15,10,15,109,3,121,0,0,0,3,1,115,0,1,1,0
Чувашская Республика - Чувашия,Комсомольская,УИК №812,155,182,0,133,19,30,19,133,0,152,0,0,3,9,8,127,4,0,1,0
Чувашская Республика - Чувашия,Комсомольская,УИК №813,239,256,0,206,24,26,24,206,5,225,0,0,1,23,6,192,1,2,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №814,196,195,0,179,14,2,14,179,1,192,0,0,1,20,1,168,2,0,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №815,309,324,0,252,41,31,41,252,3,290,0,0,0,22,4,261,2,0,1,0
Чувашская Республика - Чувашия,Комсомольская,УИК №816,289,313,0,234,47,32,47,234,0,281,0,0,0,3,11,263,1,3,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №817,412,433,0,368,31,34,31,368,8,391,0,0,3,59,16,307,3,1,2,0
Чувашская Республика - Чувашия,Комсомольская,УИК №818,196,212,0,179,13,20,13,179,2,190,0,0,0,15,1,172,1,1,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №819,860,903,0,742,106,55,106,742,7,841,0,0,1,69,27,734,4,4,2,0
Чувашская Республика - Чувашия,Комсомольская,УИК №820,543,579,0,483,46,50,46,483,9,520,0,0,1,21,19,471,5,3,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №821,175,208,0,146,20,42,20,146,2,164,0,0,1,8,7,148,0,0,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №822,101,112,0,80,9,23,9,80,0,89,0,0,2,6,1,79,0,0,0,1
Чувашская Республика - Чувашия,Комсомольская,УИК №823,1114,1180,0,968,65,147,65,968,11,1022,0,0,7,153,20,821,11,5,3,2
Чувашская Республика - Чувашия,Комсомольская,УИК №824,907,955,0,835,63,57,63,835,5,893,0,0,5,113,11,752,5,5,1,1
Чувашская Республика - Чувашия,Комсомольская,УИК №825,1291,1366,0,956,58,352,58,956,12,1002,0,0,3,184,11,780,11,4,4,5
Чувашская Республика - Чувашия,Комсомольская,УИК №826,461,503,0,431,21,51,21,431,3,449,0,0,0,31,19,396,0,0,3,0
Чувашская Республика - Чувашия,Комсомольская,УИК №827,571,609,0,537,17,55,17,537,9,545,0,0,0,92,15,415,3,7,7,6
Чувашская Республика - Чувашия,Комсомольская,УИК №828,570,567,0,460,39,68,39,460,2,497,0,0,2,47,25,414,3,3,2,1
Чувашская Республика - Чувашия,Комсомольская,УИК №829,359,364,0,303,47,14,47,303,2,348,0,0,0,24,19,298,5,1,1,0
Чувашская Республика - Чувашия,Комсомольская,УИК №830,226,233,0,177,43,13,43,177,5,215,0,0,0,25,3,185,2,0,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №831,237,255,0,208,24,23,24,208,3,229,0,0,0,18,11,198,1,1,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №832,105,120,0,95,7,18,7,95,3,99,0,0,0,11,2,83,1,0,2,0
Чувашская Республика - Чувашия,Комсомольская,УИК №833,173,187,0,145,25,17,25,145,7,163,0,0,1,16,5,136,2,1,0,2
Чувашская Республика - Чувашия,Комсомольская,УИК №834,422,520,0,377,34,109,34,377,11,400,0,0,2,54,28,305,6,2,1,2
Чувашская Республика - Чувашия,Комсомольская,УИК №835,102,128,0,88,10,30,10,88,0,98,0,0,1,16,1,79,0,1,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №836,343,393,0,306,27,60,27,306,6,327,0,0,1,37,19,266,2,2,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №837,359,397,0,325,23,49,23,325,5,343,0,0,0,22,27,292,1,1,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №838,621,692,0,564,34,94,34,564,2,596,0,0,0,51,19,519,2,3,0,2
Чувашская Республика - Чувашия,Комсомольская,УИК №839,331,364,0,280,35,49,35,280,20,295,0,0,0,23,5,260,2,5,0,0
Чувашская Республика - Чувашия,Комсомольская,УИК №840,266,300,0,226,20,54,20,226,2,244,0,0,0,19,24,196,2,1,2,0
