Брянская область,Мглинская,УИК №631,133,140,0,75,51,14,51,75,0,126,0,0,1,7,3,114,0,1,0,0
Брянская область,Мглинская,УИК №632,323,344,0,249,48,47,48,249,1,296,0,0,2,5,10,276,1,0,2,0
Брянская область,Мглинская,УИК №633,449,488,0,299,80,109,80,299,0,379,0,0,0,50,26,301,0,1,1,0
Брянская область,Мглинская,УИК №634,229,253,0,168,39,46,39,168,1,206,0,0,1,19,6,176,1,2,0,1
Брянская область,Мглинская,УИК №635,130,140,0,92,27,21,27,92,0,119,0,0,0,6,2,110,0,0,0,1
Брянская область,Мглинская,УИК №636,221,242,0,168,34,40,34,168,0,202,0,0,2,11,7,178,1,2,0,1
Брянская область,Мглинская,УИК №637,443,463,0,398,31,34,31,398,1,428,0,0,2,19,16,387,2,1,1,0
Брянская область,Мглинская,УИК №638,133,136,0,116,13,7,13,116,9,120,0,0,1,5,3,109,0,2,0,0
Брянская область,Мглинская,УИК №639,448,496,0,350,69,77,69,350,1,418,0,0,3,32,9,365,0,5,4,0
Брянская область,Мглинская,УИК №640,346,373,0,261,39,73,39,261,2,298,0,0,1,30,15,250,0,1,0,1
Брянская область,Мглинская,УИК №641,236,245,0,161,57,27,57,161,2,216,0,0,0,15,7,190,3,1,0,0
Брянская область,Мглинская,УИК №642,272,293,0,182,42,69,42,182,3,221,0,0,1,13,10,195,2,0,0,0
Брянская область,Мглинская,УИК №643,85,90,0,50,32,8,32,50,0,82,0,0,0,2,6,74,0,0,0,0
Брянская область,Мглинская,УИК №644,128,138,0,72,40,26,40,72,0,112,0,0,0,11,1,100,0,0,0,0
Брянская область,Мглинская,УИК №645,50,59,0,39,6,14,6,39,1,44,0,0,0,1,0,43,0,0,0,0
Брянская область,Мглинская,УИК №646,255,274,0,204,24,46,24,204,1,227,0,0,0,13,16,198,0,0,0,0
Брянская область,Мглинская,УИК №647,453,500,0,362,46,92,46,362,0,408,0,0,2,15,20,369,0,1,1,0
Брянская область,Мглинская,УИК №648,405,459,0,307,51,101,51,307,4,354,0,0,1,28,24,300,0,1,0,0
Брянская область,Мглинская,УИК №649,278,309,0,176,67,66,67,176,0,243,0,0,4,23,8,207,1,0,0,0
Брянская область,Мглинская,УИК №650,259,288,0,194,43,51,43,194,0,237,0,0,0,10,10,211,2,0,0,4
Брянская область,Мглинская,УИК №651,361,402,0,284,57,61,57,284,4,337,0,0,0,22,12,296,4,3,0,0
Брянская область,Мглинская,УИК №652,113,120,0,79,23,18,23,79,1,101,0,0,0,4,3,93,0,1,0,0
Брянская область,Мглинская,УИК №653,333,357,0,215,93,49,93,215,2,306,0,0,2,13,6,282,0,3,0,0
Брянская область,Мглинская,УИК №654,236,233,0,143,76,14,76,143,0,219,0,0,0,9,4,201,4,0,1,0
Брянская область,Мглинская,УИК №655,467,503,0,395,58,50,58,395,0,453,0,0,6,19,13,414,1,0,0,0
Брянская область,Мглинская,УИК №656,264,287,0,185,57,45,57,185,0,242,0,0,0,16,8,217,0,0,1,0
Брянская область,Мглинская,УИК №657,168,182,0,108,48,26,48,108,2,154,0,0,0,7,3,144,0,0,0,0
Брянская область,Мглинская,УИК №658,251,262,0,202,33,27,33,202,0,235,0,0,1,9,11,212,1,1,0,0
Брянская область,Мглинская,УИК №659,927,969,0,669,64,236,64,669,10,723,0,0,6,87,34,580,4,4,6,2
Брянская область,Мглинская,УИК №660,1088,1064,0,592,141,331,141,592,11,722,0,0,4,81,51,559,11,4,5,7
Брянская область,Мглинская,УИК №661,879,929,0,677,43,209,43,677,9,711,0,0,3,50,38,612,3,1,2,2
Брянская область,Мглинская,УИК №662,917,975,0,680,84,211,84,680,6,758,0,0,1,86,41,617,5,3,4,1
Брянская область,Мглинская,УИК №663,1030,1034,0,673,56,305,56,673,12,717,0,0,6,89,42,563,5,8,3,1
Брянская область,Мглинская,УИК №664,827,888,0,506,88,294,88,506,6,588,0,0,4,89,37,447,5,2,3,1
Брянская область,Мглинская,УИК №665,369,396,0,249,49,98,49,249,5,293,0,0,5,28,12,239,5,3,1,0
