Красноярский край,Ужурская,УИК №2003,2884,2534,0,1511,94,929,94,1511,22,1583,0,0,5,332,141,1071,14,10,3,7
Красноярский край,Ужурская,УИК №2004,1411,1209,0,651,58,500,58,651,10,699,0,0,3,114,86,484,5,3,2,2
Красноярский край,Ужурская,УИК №2005,780,693,0,313,14,366,14,313,4,323,0,0,2,41,44,230,3,1,2,0
Красноярский край,Ужурская,УИК №2006,1032,900,0,505,29,366,29,505,5,529,0,0,0,99,43,376,2,4,3,2
Красноярский край,Ужурская,УИК №2007,1003,896,0,516,36,344,36,516,5,547,0,0,6,114,47,362,8,5,1,4
Красноярский край,Ужурская,УИК №2008,1708,1508,0,875,43,590,43,875,11,907,0,0,5,154,90,631,4,12,8,3
Красноярский край,Ужурская,УИК №2009,1178,1067,0,565,34,468,34,565,4,595,0,0,3,95,89,396,2,6,2,2
Красноярский край,Ужурская,УИК №2010,1242,1089,0,638,40,411,40,638,5,673,0,0,4,114,86,452,3,10,3,1
Красноярский край,Ужурская,УИК №2011,1537,1348,0,648,32,668,32,648,8,672,0,0,7,111,53,484,3,11,3,0
Красноярский край,Ужурская,УИК №2012,890,794,0,516,40,238,40,516,6,550,0,0,1,123,70,346,1,5,3,1
Красноярский край,Ужурская,УИК №2013,275,239,0,127,63,49,63,127,0,190,0,0,1,8,18,160,0,0,3,0
Красноярский край,Ужурская,УИК №2014,559,500,0,379,15,106,15,379,1,393,0,0,0,35,32,322,2,0,0,2
Красноярский край,Ужурская,УИК №2015,147,133,0,87,3,43,3,87,2,88,0,0,0,13,10,64,0,0,0,1
Красноярский край,Ужурская,УИК №2016,536,504,0,392,45,67,45,392,5,432,0,0,1,59,24,341,3,4,0,0
Красноярский край,Ужурская,УИК №2017,906,876,0,552,77,247,77,552,2,627,0,0,6,48,81,484,4,3,1,0
Красноярский край,Ужурская,УИК №2018,155,143,0,129,5,9,5,129,0,134,0,0,3,9,20,100,0,2,0,0
Красноярский край,Ужурская,УИК №2019,137,122,0,112,9,1,9,112,0,121,0,0,1,13,11,95,1,0,0,0
Красноярский край,Ужурская,УИК №2020,192,208,0,175,17,16,17,175,2,190,0,0,0,10,26,152,2,0,0,0
Красноярский край,Ужурская,УИК №2021,142,116,0,77,11,28,11,77,1,87,0,0,0,9,5,73,0,0,0,0
Красноярский край,Ужурская,УИК №2022,94,84,0,61,19,4,19,61,0,80,0,0,1,9,8,62,0,0,0,0
Красноярский край,Ужурская,УИК №2023,193,163,0,117,23,23,23,117,2,138,0,0,0,9,11,118,0,0,0,0
Красноярский край,Ужурская,УИК №2024,146,125,0,110,4,11,4,110,1,113,0,0,0,22,9,80,0,2,0,0
Красноярский край,Ужурская,УИК №2025,221,194,0,136,35,23,35,136,3,168,0,0,1,8,10,146,1,1,1,0
Красноярский край,Ужурская,УИК №2026,951,916,0,576,16,324,16,576,8,584,0,0,2,126,58,394,3,1,0,0
Красноярский край,Ужурская,УИК №2027,159,134,0,119,10,5,10,119,3,126,0,0,1,28,10,85,0,0,2,0
Красноярский край,Ужурская,УИК №2028,67,59,0,42,0,17,0,42,1,41,0,0,1,3,8,29,0,0,0,0
Красноярский край,Ужурская,УИК №2029,234,189,0,142,27,20,27,142,3,166,0,0,1,18,15,129,2,1,0,0
Красноярский край,Ужурская,УИК №2030,601,521,0,394,34,93,34,394,6,422,0,0,6,64,46,300,1,1,2,2
Красноярский край,Ужурская,УИК №2031,103,91,0,87,4,0,4,87,1,90,0,0,2,16,11,61,0,0,0,0
Красноярский край,Ужурская,УИК №2032,148,127,0,102,5,20,5,102,2,105,0,0,0,15,20,67,1,1,0,1
Красноярский край,Ужурская,УИК №2033,560,521,0,328,22,171,22,328,7,343,0,0,1,65,37,238,2,0,0,0
Красноярский край,Ужурская,УИК №2034,143,134,0,66,30,38,30,66,0,96,0,0,2,7,13,71,1,0,0,2
Красноярский край,Ужурская,УИК №2035,202,193,0,114,8,71,8,114,1,121,0,0,0,11,15,90,1,2,2,0
Красноярский край,Ужурская,УИК №2036,366,344,0,240,23,81,23,240,0,263,0,0,1,47,16,198,0,1,0,0
Красноярский край,Ужурская,УИК №2037,110,94,0,87,3,4,3,87,0,90,0,0,0,7,14,66,0,2,1,0
Красноярский край,Ужурская,УИК №2038,84,78,0,64,0,14,0,64,0,64,0,0,0,2,4,58,0,0,0,0
Красноярский край,Ужурская,УИК №2039,307,279,0,247,16,16,16,247,3,260,0,0,0,20,22,211,1,5,1,0
Красноярский край,Ужурская,УИК №2040,202,192,0,161,7,24,7,161,3,165,0,0,0,5,22,138,0,0,0,0
Красноярский край,Ужурская,УИК №2041,780,698,0,435,89,174,89,435,5,519,0,0,2,48,31,431,1,3,1,2
Красноярский край,Ужурская,УИК №2042,181,161,0,114,3,44,3,114,1,116,0,0,0,13,13,86,0,3,0,1
Красноярский край,Ужурская,УИК №2043,82,72,0,57,8,7,8,57,2,63,0,0,1,6,4,50,1,1,0,0
Красноярский край,Ужурская,УИК №2044,557,470,0,359,25,86,25,359,6,378,0,0,4,43,23,297,3,3,4,1
Красноярский край,Ужурская,УИК №2147,107,96,0,91,0,5,0,91,1,90,0,0,0,4,8,77,0,1,0,0
Красноярский край,Ужурская,УИК №2148,68,61,0,57,2,2,2,57,0,59,0,0,0,3,4,51,0,1,0,0
Красноярский край,Ужурская,УИК №2149,95,91,0,71,5,15,5,71,0,76,0,0,0,3,4,68,0,1,0,0
Красноярский край,Ужурская,УИК №2150,37,35,0,29,0,6,0,29,0,29,0,0,0,2,3,23,1,0,0,0
